77	14	80
77	15	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
78	16	80
78	16	80
78	16	80
78	16	80
78	16	80
78	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
76	17	80
76	17	79
76	17	79
76	17	79
76	17	79
76	17	79
76	18	79
76	18	80
76	19	80
76	19	80
76	19	80
76	19	80
76	19	80
76	19	80
76	19	80
76	19	80
76	19	80
76	19	80
76	19	80
76	19	80
76	19	80
76	19	79
76	19	79
76	19	79
76	19	79
76	18	79
76	17	79
76	17	79
76	18	79
76	18	79
76	18	79
76	20	79
76	20	79
75	20	79
75	21	79
75	21	79
74	22	78
74	22	78
75	22	78
75	22	78
75	22	78
74	21	78
74	21	78
74	21	78
74	21	78
74	22	77
73	22	77
73	22	77
73	22	77
73	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	23	77
72	23	77
72	23	77
72	23	77
72	23	77
72	23	77
72	23	76
72	23	76
72	23	76
72	23	76
71	25	76
71	25	76
71	25	76
71	25	76
71	25	76
71	24	76
71	24	76
72	24	76
71	23	76
71	23	76
71	22	76
71	22	76
71	22	76
71	22	76
71	22	76
71	22	76
71	22	76
71	23	76
71	24	76
71	24	76
71	22	76
72	22	76
72	22	76
72	22	76
72	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	21	77
72	21	77
72	21	77
72	21	77
72	21	77
72	21	77
72	21	77
72	21	76
72	21	77
72	21	77
72	21	76
72	21	76
72	21	76
72	21	76
72	21	76
72	21	76
72	20	76
72	21	77
72	20	76
72	21	77
72	21	77
73	21	77
73	21	77
73	21	77
73	21	77
73	20	77
73	19	77
73	19	77
73	18	77
74	18	77
74	17	77
74	17	78
74	17	78
74	17	78
75	17	78
75	17	78
75	17	78
74	18	78
74	18	78
74	18	78
74	18	78
75	17	78
74	18	78
74	18	78
74	18	78
74	18	78
74	18	78
75	17	79
74	17	78
74	17	78
74	17	78
74	17	78
74	17	78
75	17	79
75	17	79
75	17	79
75	17	79
76	16	79
76	16	79
76	17	79
75	17	79
75	17	79
75	17	79
75	17	79
75	17	79
75	17	79
75	17	79
74	17	78
74	17	78
77	15	80
77	15	80
77	16	80
76	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
78	16	80
78	16	80
78	16	80
77	16	80
77	16	80
77	16	80
77	16	80
76	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	16	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
77	17	80
76	17	80
76	17	80
76	17	79
76	17	79
76	18	79
76	17	79
76	17	79
76	18	79
76	18	80
76	19	80
76	19	80
76	19	80
76	20	79
76	20	79
76	20	79
76	20	79
76	20	79
76	20	79
76	20	79
76	20	79
76	20	79
76	19	79
76	19	80
76	19	80
76	19	80
76	19	80
76	18	79
76	18	79
76	17	79
76	18	79
76	18	79
76	18	79
75	20	79
75	20	79
75	21	79
75	21	79
75	21	79
74	22	78
74	22	78
75	22	78
75	22	78
75	22	78
74	21	78
74	21	78
74	22	78
74	22	77
74	22	77
73	22	77
73	22	77
73	22	77
73	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	22	77
72	23	77
72	23	77
72	23	77
72	23	77
72	23	77
72	23	76
72	23	76
72	23	76
71	23	76
71	23	76
71	25	76
71	25	76
71	25	76
71	25	76
71	25	76
71	25	76
72	24	76
72	24	76
72	23	76
72	23	76
71	23	76
71	22	76
71	22	76
71	22	76
71	22	76
71	22	76
