61	-15	41
59	-16	43
59	-18	44
58	-18	46
57	-18	47
57	-20	48
57	-20	48
58	-20	48
58	-20	48
59	-20	48
58	-21	49
57	-21	49
58	-22	49
58	-22	49
58	-23	50
57	-23	50
57	-23	50
57	-23	50
57	-24	49
57	-24	49
57	-22	48
57	-23	48
57	-23	48
58	-22	48
59	-22	48
60	-22	46
63	-21	44
63	-18	42
64	-18	42
64	-18	41
63	-17	41
63	-17	41
63	-17	41
63	-17	41
63	-18	41
61	-18	42
61	-20	43
60	-20	45
60	-22	46
60	-23	48
60	-24	48
60	-24	49
59	-25	51
59	-25	52
61	-26	52
61	-26	52
60	-26	52
60	-26	52
62	-27	52
62	-27	52
61	-27	53
61	-27	53
61	-27	53
60	-27	53
60	-27	54
61	-28	54
61	-27	54
61	-27	53
62	-28	53
61	-28	53
61	-28	53
61	-28	53
61	-28	53
61	-28	53
60	-28	52
60	-28	52
59	-28	52
60	-28	52
61	-28	52
61	-28	52
60	-28	52
59	-28	52
60	-28	52
61	-29	54
61	-28	53
63	-28	54
64	-28	54
64	-28	54
64	-29	54
64	-29	54
65	-28	53
66	-28	54
66	-28	53
68	-28	54
66	-28	54
67	-28	55
69	-28	55
70	-28	55
71	-27	55
71	-27	55
70	-28	55
59	-16	43
58	-16	44
58	-18	46
57	-18	47
57	-19	48
57	-19	48
58	-20	48
58	-20	50
58	-20	49
59	-20	48
59	-21	49
58	-21	49
58	-22	49
58	-22	49
58	-23	50
56	-23	50
56	-23	50
57	-23	50
56	-24	49
56	-24	49
57	-23	48
58	-22	47
58	-22	47
58	-22	46
60	-22	46
61	-21	45
63	-19	43
63	-18	42
64	-18	41
63	-18	41
62	-17	41
62	-17	41
62	-17	41
62	-18	42
61	-19	43
60	-19	44
59	-20	45
59	-21	47
59	-22	48
60	-23	50
60	-24	49
60	-25	51
59	-25	52
59	-25	52
59	-26	52
60	-26	52
60	-26	52
60	-26	52
61	-27	52
61	-27	52
61	-27	52
62	-27	53
62	-27	53
62	-27	53
61	-27	53
62	-27	54
61	-27	54
60	-27	54
62	-28	53
62	-28	53
61	-28	53
60	-28	53
60	-28	53
60	-28	53
59	-28	52
58	-28	52
60	-28	52
60	-28	52
60	-28	52
60	-28	52
59	-28	52
59	-28	52
61	-28	52
63	-28	52
61	-28	53
63	-28	54
64	-28	54
64	-28	54
64	-29	54
64	-29	54
64	-28	54
65	-28	54
67	-28	54
68	-28	54
67	-28	55
67	-28	55
69	-28	55
69	-28	55
70	-27	55
69	-27	55
70	-28	55
58	-16	44
57	-16	45
57	-18	47
57	-19	48
57	-19	48
58	-19	49
58	-19	49
58	-19	50
58	-20	50
59	-20	50
58	-21	49
57	-21	49
57	-22	50
57	-22	50
56	-22	49
56	-22	50
56	-22	49
57	-22	48
56	-22	48
56	-22	48
57	-22	47
58	-22	47
58	-21	46
58	-20	45
60	-20	45
62	-20	44
63	-18	42
63	-18	41
63	-18	41
62	-18	41
61	-18	42
61	-18	42
61	-18	42
60	-18	43
60	-19	44
60	-20	46
58	-21	47
59	-22	49
59	-23	50
60	-24	51
60	-25	51
60	-25	52
60	-25	53
58	-25	53
59	-26	53
60	-26	52
59	-26	52
60	-26	52
60	-26	52
60	-25	52
62	-26	52
63	-27	52
62	-27	52
62	-27	53
62	-27	53
62	-27	53
61	-28	54
60	-27	54
61	-28	53
61	-28	52
61	-28	52
59	-28	52
58	-28	52
58	-28	52
58	-28	52
58	-28	52
60	-28	52
60	-27	52
60	-27	52
60	-27	52
59	-28	52
59	-28	52
61	-28	52
62	-28	52
62	-29	53
63	-29	53
63	-29	53
64	-29	53
64	-28	53
64	-28	53
64	-28	54
65	-28	54
67	-29	55
69	-29	55
67	-28	55
67	-28	55
69	-28	55
69	-28	55
69	-28	55
69	-28	55
69	-28	57
57	-16	45
56	-17	46
57	-19	48
58	-19	48
58	-19	49
58	-19	49
58	-19	50
58	-19	50
58	-20	50
58	-20	50
58	-21	49
57	-21	49
56	-22	49
56	-22	49
56	-22	50
55	-22	49
55	-22	49
56	-23	49
57	-23	48
57	-22	48
57	-22	47
58	-22	46
58	-20	45
59	-21	45
60	-20	44
62	-20	43
61	-18	42
62	-18	42
61	-18	41
61	-18	42
61	-18	42
61	-18	43
60	-18	43
60	-18	44
59	-20	46
58	-20	47
58	-22	49
59	-22	50
59	-23	51
60	-24	52
60	-25	53
59	-26	53
60	-25	54
58	-25	53
58	-26	53
60	-26	52
60	-25	52
60	-25	52
60	-26	52
60	-25	52
63	-26	51
63	-26	52
61	-26	52
60	-26	52
60	-26	52
60	-27	53
60	-27	53
59	-27	53
59	-28	52
60	-28	52
60	-28	52
58	-28	52
57	-28	52
57	-28	52
58	-28	52
58	-28	52
60	-27	52
60	-27	52
60	-27	52
60	-27	52
60	-28	52
58	-28	52
59	-28	52
60	-28	52
63	-28	52
63	-29	53
63	-28	52
63	-29	53
63	-28	53
63	-28	53
64	-28	53
64	-28	54
65	-28	54
67	-29	55
67	-28	55
68	-28	55
69	-28	55
69	-28	55
69	-28	55
69	-28	55
68	-28	57
57	-17	46
56	-17	48
57	-19	48
57	-19	48
58	-19	49
58	-19	49
58	-19	50
58	-20	50
58	-20	50
58	-20	50
58	-21	49
56	-21	49
55	-22	49
56	-22	49
56	-22	49
56	-22	49
55	-22	48
55	-22	48
56	-21	47
57	-21	47
57	-21	46
57	-21	46
58	-20	45
60	-19	44
61	-19	44
61	-19	44
61	-18	43
61	-18	43
61	-18	42
61	-18	43
61	-18	43
60	-18	44
60	-20	45
59	-20	46
57	-20	47
59	-21	48
59	-22	50
58	-22	51
60	-24	52
60	-24	53
59	-26	53
60	-26	54
59	-25	53
60	-25	53
60	-25	52
