42	65	55
43	65	55
43	65	55
43	65	55
43	65	55
44	65	55
45	65	56
44	65	55
43	65	55
46	66	56
45	65	56
45	65	56
44	65	56
45	65	56
46	66	56
46	66	56
47	66	56
47	65	56
47	65	56
46	64	56
46	64	56
46	64	56
46	64	56
46	64	57
46	64	57
46	64	57
47	65	56
48	65	57
48	65	57
48	65	57
47	65	57
47	64	58
48	64	58
48	64	58
48	64	58
48	64	58
48	63	57
48	63	57
48	63	57
48	63	58
48	63	57
48	63	57
48	62	57
48	62	57
49	62	57
49	62	57
49	62	57
48	62	57
48	62	57
49	61	57
48	61	57
48	61	57
48	61	57
48	61	57
49	61	57
49	61	57
49	61	57
49	62	57
49	62	57
49	62	57
50	62	57
50	61	57
50	61	57
50	61	57
50	61	57
50	62	56
50	61	56
50	62	56
51	62	56
51	62	56
50	62	56
50	61	56
50	62	56
49	62	56
49	62	56
49	62	56
49	62	56
49	62	56
49	62	57
49	62	57
49	62	57
49	63	57
49	63	57
49	63	58
49	63	58
48	63	58
48	63	57
48	64	57
48	64	57
48	64	57
48	64	57
48	65	57
48	65	57
48	65	57
48	65	56
48	65	57
48	65	57
47	65	56
47	65	56
47	65	56
47	65	56
46	64	56
45	64	56
45	64	57
45	64	56
45	64	56
45	64	56
45	64	57
45	64	56
45	64	56
45	64	56
45	64	57
45	64	57
45	65	56
45	65	56
45	65	56
45	65	56
45	65	56
45	65	56
45	65	56
45	65	56
45	65	56
46	65	56
46	65	56
45	65	56
45	65	56
45	65	56
45	65	56
45	65	56
45	65	57
45	65	57
46	65	57
46	66	57
46	66	57
46	65	57
45	65	57
45	66	57
46	65	57
45	65	58
45	65	58
45	66	57
45	66	57
46	65	57
45	65	57
44	65	57
45	65	57
45	64	57
45	64	57
46	64	57
46	64	57
45	64	57
45	64	56
45	64	56
45	64	56
45	64	56
45	64	56
45	65	55
45	64	56
44	64	56
43	64	56
43	64	56
43	63	56
43	64	55
43	64	55
43	64	55
43	64	55
44	64	55
44	64	55
44	64	55
43	64	54
43	64	54
43	64	54
43	64	53
43	64	53
42	64	53
42	63	54
42	64	54
42	65	55
42	65	56
42	64	56
42	64	56
43	65	56
43	65	55
43	64	55
43	65	55
43	65	55
42	65	55
43	65	55
43	65	55
43	65	55
43	65	55
43	65	55
43	65	55
44	65	55
46	65	55
45	65	56
44	65	56
44	65	56
45	65	56
46	65	56
46	66	56
46	66	56
46	65	55
46	65	55
46	65	55
46	65	56
46	64	56
46	64	56
45	64	56
45	64	56
47	65	57
47	65	57
47	65	58
48	65	57
49	65	57
49	65	57
48	65	57
47	64	58
47	64	58
47	63	58
47	63	58
47	63	58
48	63	58
48	63	58
48	63	58
48	62	58
47	62	58
48	62	58
48	62	58
48	61	58
48	61	58
48	61	58
48	61	57
48	61	58
49	62	58
49	62	57
49	62	57
48	62	57
48	62	57
48	62	57
48	62	57
48	62	57
49	62	57
49	62	58
50	62	57
50	62	57
50	62	57
50	62	57
50	62	57
49	62	58
49	62	57
50	62	57
50	63	57
51	63	56
51	63	56
50	62	57
50	63	57
50	63	57
49	62	57
49	62	57
49	62	57
49	62	57
49	62	57
49	62	57
49	62	57
49	62	57
49	63	57
49	63	57
48	63	58
48	63	58
48	63	57
48	63	57
48	64	57
48	64	57
48	64	57
48	64	57
48	65	57
48	65	57
48	65	56
48	65	56
47	65	56
47	65	56
47	65	55
47	65	55
47	65	55
46	65	56
45	65	55
45	64	56
45	65	55
45	64	56
44	64	56
45	64	56
45	64	56
45	65	55
45	65	55
45	65	55
45	65	55
45	65	55
45	65	55
45	65	56
45	66	56
45	66	56
45	66	56
45	66	56
45	65	56
45	65	55
45	65	55
46	65	55
46	65	55
45	65	55
45	65	56
45	66	56
45	66	56
45	65	56
45	66	57
45	65	57
46	65	57
46	66	57
46	66	57
46	65	57
